index,accuracy,penalty
21221,0,0.05
21222,0,0.05
21223,1,0.05625
21224,1,0.04375
21225,0,0.05
21226,0,0.05
21227,1,0.05625
21228,0,0.05
21229,1,0.05625
21230,1,0.05625
21231,2,0.0625
21232,1,0.04375
21233,0,0.05
21234,0,0.05
21235,1,0.05625
21236,0,0.05
21237,1,0.05625
21238,1,0.05625
21239,2,0.0625
21240,0,0.05
21241,1,0.05625
21242,1,0.05625
21243,2,0.0625
21244,1,0.05625
21245,2,0.0625
21246,2,0.0625
21247,3,0.06875
21248,4,0.025
21249,3,0.03125
21250,3,0.03125
21251,2,0.0375
21252,3,0.03125
21253,2,0.0375
21254,2,0.0375
21255,1,0.04375
21256,3,0.03125
21257,2,0.0375
21258,2,0.0375
21259,1,0.04375
21260,2,0.0375
21261,1,0.04375
21262,1,0.04375
21263,0,0.05
21264,3,0.03125
21265,2,0.0375
21266,2,0.0375
21267,1,0.04375
21268,2,0.0375
21269,1,0.04375
21270,1,0.04375
21271,0,0.05
21272,2,0.0375
21273,1,0.04375
21274,1,0.04375
21275,0,0.05
21276,1,0.04375
21277,0,0.05
21278,0,0.05
21279,1,0.05625
21280,3,0.03125
21281,2,0.0375
21282,2,0.0375
21283,1,0.04375
21284,2,0.0375
21285,1,0.04375
21286,1,0.04375
21287,0,0.05
21288,2,0.0375
21289,1,0.04375
21290,1,0.04375
21291,0,0.05
21292,1,0.04375
21293,0,0.05
21294,0,0.05
21295,1,0.05625
21296,2,0.0375
21297,1,0.04375
21298,1,0.04375
21299,0,0.05
21300,1,0.04375
21301,0,0.05
21302,0,0.05
21303,1,0.05625
21304,1,0.04375
21305,0,0.05
21306,0,0.05
21307,1,0.05625
21308,0,0.05
21309,1,0.05625
21310,1,0.05625
21311,2,0.0625
21312,3,0.03125
21313,2,0.0375
21314,2,0.0375
21315,1,0.04375
21316,2,0.0375
21317,1,0.04375
21318,1,0.04375
21319,0,0.05
21320,2,0.0375
21321,1,0.04375
21322,1,0.04375
21323,0,0.05
21324,1,0.04375
21325,0,0.05
21326,0,0.05
21327,1,0.05625
21328,2,0.0375
21329,1,0.04375
21330,1,0.04375
21331,0,0.05
21332,1,0.04375
21333,0,0.05
21334,0,0.05
21335,1,0.05625
21336,1,0.04375
21337,0,0.05
21338,0,0.05
21339,1,0.05625
21340,0,0.05
21341,1,0.05625
21342,1,0.05625
21343,2,0.0625
21344,2,0.0375
21345,1,0.04375
21346,1,0.04375
21347,0,0.05
21348,1,0.04375
21349,0,0.05
21350,0,0.05
21351,1,0.05625
21352,1,0.04375
21353,0,0.05
21354,0,0.05
21355,1,0.05625
21356,0,0.05
21357,1,0.05625
21358,1,0.05625
21359,2,0.0625
21360,1,0.04375
21361,0,0.05
21362,0,0.05
21363,1,0.05625
21364,0,0.05
21365,1,0.05625
21366,1,0.05625
21367,2,0.0625
21368,0,0.05
21369,1,0.05625
21370,1,0.05625
21371,2,0.0625
21372,1,0.05625
21373,2,0.0625
21374,2,0.0625
21375,3,0.06875
21376,3,0.03125
21377,2,0.0375
21378,2,0.0375
21379,1,0.04375
21380,2,0.0375
21381,1,0.04375
21382,1,0.04375
21383,0,0.05
21384,2,0.0375
21385,1,0.04375
21386,1,0.04375
21387,0,0.05
21388,1,0.04375
21389,0,0.05
21390,0,0.05
21391,1,0.05625
21392,2,0.0375
21393,1,0.04375
21394,1,0.04375
21395,0,0.05
21396,1,0.04375
21397,0,0.05
21398,0,0.05
21399,1,0.05625
21400,1,0.04375
21401,0,0.05
21402,0,0.05
21403,1,0.05625
21404,0,0.05
21405,1,0.05625
21406,1,0.05625
21407,2,0.0625
21408,2,0.0375
21409,1,0.04375
21410,1,0.04375
21411,0,0.05
21412,1,0.04375
21413,0,0.05
21414,0,0.05
21415,1,0.05625
21416,1,0.04375
21417,0,0.05
21418,0,0.05
21419,1,0.05625
21420,0,0.05
21421,1,0.05625
21422,1,0.05625
21423,2,0.0625
21424,1,0.04375
21425,0,0.05
21426,0,0.05
21427,1,0.05625
21428,0,0.05
21429,1,0.05625
21430,1,0.05625
21431,2,0.0625
21432,0,0.05
21433,1,0.05625
21434,1,0.05625
21435,2,0.0625
21436,1,0.05625
21437,2,0.0625
21438,2,0.0625
21439,3,0.06875
21440,2,0.0375
21441,1,0.04375
21442,1,0.04375
21443,0,0.05
21444,1,0.04375
21445,0,0.05
21446,0,0.05
21447,1,0.05625
21448,1,0.04375
21449,0,0.05
21450,0,0.05
21451,1,0.05625
21452,0,0.05
21453,1,0.05625
21454,1,0.05625
21455,2,0.0625
21456,1,0.04375
21457,0,0.05
21458,0,0.05
21459,1,0.05625
21460,0,0.05
21461,1,0.05625
21462,1,0.05625
21463,2,0.0625
21464,0,0.05
21465,1,0.05625
21466,1,0.05625
21467,2,0.0625
21468,1,0.05625
21469,2,0.0625
21470,2,0.0625
21471,3,0.06875
21472,1,0.04375
21473,0,0.05
21474,0,0.05
21475,1,0.05625
21476,0,0.05
21477,1,0.05625
21478,1,0.05625
21479,2,0.0625
21480,0,0.05
21481,1,0.05625
21482,1,0.05625
21483,2,0.0625
21484,1,0.05625
21485,2,0.0625
21486,2,0.0625
21487,3,0.06875
21488,0,0.05
21489,1,0.05625
21490,1,0.05625
21491,2,0.0625
21492,1,0.05625
21493,2,0.0625
21494,2,0.0625
21495,3,0.06875
21496,1,0.05625
21497,2,0.0625
21498,2,0.0625
21499,3,0.06875
21500,2,0.0625
21501,3,0.06875
21502,3,0.06875
21503,4,0.075
21504,3,0.01875
21505,4,0.025
21506,4,0.025
21507,3,0.03125
21508,4,0.025
21509,3,0.03125
21510,3,0.03125
21511,2,0.0375
21512,4,0.025
21513,3,0.03125
21514,3,0.03125
21515,2,0.0375
21516,3,0.03125
21517,2,0.0375
21518,2,0.0375
21519,1,0.04375
21520,4,0.025
21521,3,0.03125
21522,3,0.03125
21523,2,0.0375
21524,3,0.03125
21525,2,0.0375
21526,2,0.0375
21527,1,0.04375
21528,3,0.03125
21529,2,0.0375
21530,2,0.0375
21531,1,0.04375
21532,2,0.0375
21533,1,0.04375
21534,1,0.04375
21535,0,0.05
21536,4,0.025
21537,3,0.03125
21538,3,0.03125
21539,2,0.0375
21540,3,0.03125
21541,2,0.0375
21542,2,0.0375
21543,1,0.04375
21544,3,0.03125
21545,2,0.0375
21546,2,0.0375
21547,1,0.04375
21548,2,0.0375
21549,1,0.04375
21550,1,0.04375
21551,0,0.05
21552,3,0.03125
21553,2,0.0375
21554,2,0.0375
21555,1,0.04375
21556,2,0.0375
21557,1,0.04375
21558,1,0.04375
21559,0,0.05
21560,2,0.0375
21561,1,0.04375
21562,1,0.04375
21563,0,0.05
21564,1,0.04375
21565,0,0.05
21566,0,0.05
21567,1,0.05625
21568,4,0.025
21569,3,0.03125
21570,3,0.03125
21571,2,0.0375
21572,3,0.03125
21573,2,0.0375
21574,2,0.0375
21575,1,0.04375
21576,3,0.03125
21577,2,0.0375
21578,2,0.0375
21579,1,0.04375
21580,2,0.0375
21581,1,0.04375
21582,1,0.04375
21583,0,0.05
21584,3,0.03125
21585,2,0.0375
21586,2,0.0375
21587,1,0.04375
21588,2,0.0375
21589,1,0.04375
21590,1,0.04375
21591,0,0.05
21592,2,0.0375
21593,1,0.04375
21594,1,0.04375
21595,0,0.05
21596,1,0.04375
21597,0,0.05
21598,0,0.05
21599,1,0.05625
21600,3,0.03125
21601,2,0.0375
21602,2,0.0375
21603,1,0.04375
21604,2,0.0375
21605,1,0.04375
21606,1,0.04375
21607,0,0.05
21608,2,0.0375
21609,1,0.04375
21610,1,0.04375
21611,0,0.05
21612,1,0.04375
21613,0,0.05
21614,0,0.05
21615,1,0.05625
21616,2,0.0375
21617,1,0.04375
21618,1,0.04375
21619,0,0.05
21620,1,0.04375
21621,0,0.05
21622,0,0.05
21623,1,0.05625
21624,1,0.04375
21625,0,0.05
21626,0,0.05
21627,1,0.05625
21628,0,0.05
21629,1,0.05625
21630,1,0.05625
21631,2,0.0625
21632,4,0.025
21633,3,0.03125
21634,3,0.03125
21635,2,0.0375
21636,3,0.03125
21637,2,0.0375
21638,2,0.0375
21639,1,0.04375
21640,3,0.03125
21641,2,0.0375
21642,2,0.0375
21643,1,0.04375
21644,2,0.0375
21645,1,0.04375
21646,1,0.04375
21647,0,0.05
21648,3,0.03125
21649,2,0.0375
21650,2,0.0375
21651,1,0.04375
21652,2,0.0375
21653,1,0.04375
21654,1,0.04375
21655,0,0.05
21656,2,0.0375
21657,1,0.04375
21658,1,0.04375
21659,0,0.05
21660,1,0.04375
21661,0,0.05
21662,0,0.05
21663,1,0.05625
21664,3,0.03125
21665,2,0.0375
21666,2,0.0375
21667,1,0.04375
21668,2,0.0375
21669,1,0.04375
21670,1,0.04375
21671,0,0.05
21672,2,0.0375
21673,1,0.04375
21674,1,0.04375
21675,0,0.05
21676,1,0.04375
21677,0,0.05
21678,0,0.05
21679,1,0.05625
21680,2,0.0375
21681,1,0.04375
21682,1,0.04375
21683,0,0.05
21684,1,0.04375
21685,0,0.05
21686,0,0.05
21687,1,0.05625
21688,1,0.04375
21689,0,0.05
21690,0,0.05
21691,1,0.05625
21692,0,0.05
21693,1,0.05625
21694,1,0.05625
21695,2,0.0625
21696,3,0.03125
21697,2,0.0375
21698,2,0.0375
21699,1,0.04375
21700,2,0.0375
21701,1,0.04375
21702,1,0.04375
21703,0,0.05
21704,2,0.0375
21705,1,0.04375
21706,1,0.04375
21707,0,0.05
21708,1,0.04375
21709,0,0.05
21710,0,0.05
21711,1,0.05625
21712,2,0.0375
21713,1,0.04375
21714,1,0.04375
21715,0,0.05
21716,1,0.04375
21717,0,0.05
21718,0,0.05
21719,1,0.05625
21720,1,0.04375
21721,0,0.05
21722,0,0.05
21723,1,0.05625
21724,0,0.05
21725,1,0.05625
21726,1,0.05625
21727,2,0.0625
21728,2,0.0375
21729,1,0.04375
21730,1,0.04375
21731,0,0.05
21732,1,0.04375
21733,0,0.05
21734,0,0.05
21735,1,0.05625
21736,1,0.04375
21737,0,0.05
21738,0,0.05
21739,1,0.05625
21740,0,0.05
21741,1,0.05625
21742,1,0.05625
21743,2,0.0625
21744,1,0.04375
21745,0,0.05
21746,0,0.05
21747,1,0.05625
21748,0,0.05
21749,1,0.05625
21750,1,0.05625
21751,2,0.0625
21752,0,0.05
21753,1,0.05625
21754,1,0.05625
21755,2,0.0625
21756,1,0.05625
21757,2,0.0625
21758,2,0.0625
21759,3,0.06875
21760,4,0.025
21761,3,0.03125
21762,3,0.03125
21763,2,0.0375
21764,3,0.03125
21765,2,0.0375
21766,2,0.0375
21767,1,0.04375
21768,3,0.03125
21769,2,0.0375
21770,2,0.0375
21771,1,0.04375
21772,2,0.0375
21773,1,0.04375
21774,1,0.04375
21775,0,0.05
21776,3,0.03125
21777,2,0.0375
21778,2,0.0375
21779,1,0.04375
21780,2,0.0375
21781,1,0.04375
21782,1,0.04375
21783,0,0.05
21784,2,0.0375
21785,1,0.04375
21786,1,0.04375
21787,0,0.05
21788,1,0.04375
21789,0,0.05
21790,0,0.05
21791,1,0.05625
21792,3,0.03125
21793,2,0.0375
21794,2,0.0375
21795,1,0.04375
21796,2,0.0375
21797,1,0.04375
21798,1,0.04375
21799,0,0.05
21800,2,0.0375
21801,1,0.04375
21802,1,0.04375
21803,0,0.05
21804,1,0.04375
21805,0,0.05
21806,0,0.05
21807,1,0.05625
21808,2,0.0375
21809,1,0.04375
21810,1,0.04375
21811,0,0.05
21812,1,0.04375
21813,0,0.05
21814,0,0.05
21815,1,0.05625
21816,1,0.04375
21817,0,0.05
21818,0,0.05
21819,1,0.05625
21820,0,0.05
21821,1,0.05625
21822,1,0.05625
21823,2,0.0625
21824,3,0.03125
21825,2,0.0375
21826,2,0.0375
21827,1,0.04375
21828,2,0.0375
21829,1,0.04375
21830,1,0.04375
21831,0,0.05
21832,2,0.0375
21833,1,0.04375
21834,1,0.04375
21835,0,0.05
21836,1,0.04375
21837,0,0.05
21838,0,0.05
21839,1,0.05625
21840,2,0.0375
21841,1,0.04375
21842,1,0.04375
21843,0,0.05
21844,1,0.04375
21845,0,0.05
21846,0,0.05
21847,1,0.05625
21848,1,0.04375
21849,0,0.05
21850,0,0.05
21851,1,0.05625
21852,0,0.05
21853,1,0.05625
21854,1,0.05625
21855,2,0.0625
21856,2,0.0375
21857,1,0.04375
21858,1,0.04375
21859,0,0.05
21860,1,0.04375
21861,0,0.05
21862,0,0.05
21863,1,0.05625
21864,1,0.04375
21865,0,0.05
21866,0,0.05
21867,1,0.05625
21868,0,0.05
21869,1,0.05625
21870,1,0.05625
21871,2,0.0625
21872,1,0.04375
21873,0,0.05
21874,0,0.05
21875,1,0.05625
21876,0,0.05
21877,1,0.05625
21878,1,0.05625
21879,2,0.0625
21880,0,0.05
21881,1,0.05625
21882,1,0.05625
21883,2,0.0625
21884,1,0.05625
21885,2,0.0625
21886,2,0.0625
21887,3,0.06875
21888,3,0.03125
21889,2,0.0375
21890,2,0.0375
21891,1,0.04375
21892,2,0.0375
21893,1,0.04375
21894,1,0.04375
21895,0,0.05
21896,2,0.0375
21897,1,0.04375
21898,1,0.04375
21899,0,0.05
21900,1,0.04375
21901,0,0.05
21902,0,0.05
21903,1,0.05625
21904,2,0.0375
21905,1,0.04375
21906,1,0.04375
21907,0,0.05
21908,1,0.04375
21909,0,0.05
21910,0,0.05
21911,1,0.05625
21912,1,0.04375
21913,0,0.05
21914,0,0.05
21915,1,0.05625
21916,0,0.05
21917,1,0.05625
21918,1,0.05625
21919,2,0.0625
21920,2,0.0375
21921,1,0.04375
21922,1,0.04375
21923,0,0.05
21924,1,0.04375
21925,0,0.05
21926,0,0.05
21927,1,0.05625
21928,1,0.04375
21929,0,0.05
21930,0,0.05
21931,1,0.05625
21932,0,0.05
21933,1,0.05625
21934,1,0.05625
21935,2,0.0625
21936,1,0.04375
21937,0,0.05
21938,0,0.05
21939,1,0.05625
21940,0,0.05
21941,1,0.05625
21942,1,0.05625
21943,2,0.0625
21944,0,0.05
21945,1,0.05625
21946,1,0.05625
21947,2,0.0625
21948,1,0.05625
21949,2,0.0625
21950,2,0.0625
21951,3,0.06875
21952,2,0.0375
21953,1,0.04375
21954,1,0.04375
21955,0,0.05
21956,1,0.04375
21957,0,0.05
21958,0,0.05
21959,1,0.05625
21960,1,0.04375
21961,0,0.05
21962,0,0.05
21963,1,0.05625
21964,0,0.05
21965,1,0.05625
21966,1,0.05625
21967,2,0.0625
21968,1,0.04375
21969,0,0.05
21970,0,0.05
21971,1,0.05625
21972,0,0.05
21973,1,0.05625
21974,1,0.05625
21975,2,0.0625
21976,0,0.05
21977,1,0.05625
21978,1,0.05625
21979,2,0.0625
21980,1,0.05625
21981,2,0.0625
21982,2,0.0625
21983,3,0.06875
21984,1,0.04375
21985,0,0.05
21986,0,0.05
21987,1,0.05625
21988,0,0.05
21989,1,0.05625
21990,1,0.05625
21991,2,0.0625
21992,0,0.05
21993,1,0.05625
21994,1,0.05625
21995,2,0.0625
21996,1,0.05625
21997,2,0.0625
21998,2,0.0625
21999,3,0.06875
22000,0,0.05
22001,1,0.05625
22002,1,0.05625
22003,2,0.0625
22004,1,0.05625
22005,2,0.0625
22006,2,0.0625
22007,3,0.06875
22008,1,0.05625
22009,2,0.0625
22010,2,0.0625
22011,3,0.06875
22012,2,0.0625
22013,3,0.06875
22014,3,0.06875
22015,4,0.075
22016,4,0.025
22017,3,0.03125
22018,3,0.03125
22019,2,0.0375
22020,3,0.03125
22021,2,0.0375
22022,2,0.0375
22023,1,0.04375
22024,3,0.03125
22025,2,0.0375
22026,2,0.0375
22027,1,0.04375
22028,2,0.0375
22029,1,0.04375
22030,1,0.04375
22031,0,0.05
22032,3,0.03125
22033,2,0.0375
22034,2,0.0375
22035,1,0.04375
22036,2,0.0375
22037,1,0.04375
22038,1,0.04375
22039,0,0.05
22040,2,0.0375
22041,1,0.04375
22042,1,0.04375
22043,0,0.05
22044,1,0.04375
22045,0,0.05
22046,0,0.05
22047,1,0.05625
22048,3,0.03125
22049,2,0.0375
22050,2,0.0375
22051,1,0.04375
22052,2,0.0375
22053,1,0.04375
22054,1,0.04375
22055,0,0.05
22056,2,0.0375
22057,1,0.04375
22058,1,0.04375
22059,0,0.05
22060,1,0.04375
22061,0,0.05
22062,0,0.05
22063,1,0.05625
22064,2,0.0375
22065,1,0.04375
22066,1,0.04375
22067,0,0.05
22068,1,0.04375
22069,0,0.05
22070,0,0.05
22071,1,0.05625
22072,1,0.04375
22073,0,0.05
22074,0,0.05
22075,1,0.05625
22076,0,0.05
22077,1,0.05625
22078,1,0.05625
22079,2,0.0625
22080,3,0.03125
22081,2,0.0375
22082,2,0.0375
22083,1,0.04375
22084,2,0.0375
22085,1,0.04375
22086,1,0.04375
22087,0,0.05
22088,2,0.0375
22089,1,0.04375
22090,1,0.04375
22091,0,0.05
22092,1,0.04375
22093,0,0.05
22094,0,0.05
22095,1,0.05625
22096,2,0.0375
22097,1,0.04375
22098,1,0.04375
22099,0,0.05
22100,1,0.04375
22101,0,0.05
22102,0,0.05
22103,1,0.05625
22104,1,0.04375
22105,0,0.05
22106,0,0.05
22107,1,0.05625
22108,0,0.05
22109,1,0.05625
22110,1,0.05625
22111,2,0.0625
22112,2,0.0375
22113,1,0.04375
22114,1,0.04375
22115,0,0.05
22116,1,0.04375
22117,0,0.05
22118,0,0.05
22119,1,0.05625
22120,1,0.04375
22121,0,0.05
22122,0,0.05
22123,1,0.05625
22124,0,0.05
22125,1,0.05625
22126,1,0.05625
22127,2,0.0625
22128,1,0.04375
22129,0,0.05
22130,0,0.05
22131,1,0.05625
22132,0,0.05
22133,1,0.05625
22134,1,0.05625
22135,2,0.0625
22136,0,0.05
22137,1,0.05625
22138,1,0.05625
22139,2,0.0625
22140,1,0.05625
22141,2,0.0625
22142,2,0.0625
22143,3,0.06875
22144,3,0.03125
22145,2,0.0375
22146,2,0.0375
22147,1,0.04375
22148,2,0.0375
22149,1,0.04375
22150,1,0.04375
22151,0,0.05
22152,2,0.0375
22153,1,0.04375
22154,1,0.04375
22155,0,0.05
22156,1,0.04375
22157,0,0.05
22158,0,0.05
22159,1,0.05625
22160,2,0.0375
22161,1,0.04375
22162,1,0.04375
22163,0,0.05
22164,1,0.04375
22165,0,0.05
22166,0,0.05
22167,1,0.05625
22168,1,0.04375
22169,0,0.05
22170,0,0.05
22171,1,0.05625
22172,0,0.05
22173,1,0.05625
22174,1,0.05625
22175,2,0.0625
22176,2,0.0375
22177,1,0.04375
22178,1,0.04375
22179,0,0.05
22180,1,0.04375
22181,0,0.05
22182,0,0.05
22183,1,0.05625
22184,1,0.04375
22185,0,0.05
22186,0,0.05
22187,1,0.05625
22188,0,0.05
22189,1,0.05625
22190,1,0.05625
22191,2,0.0625
22192,1,0.04375
22193,0,0.05
22194,0,0.05
22195,1,0.05625
22196,0,0.05
22197,1,0.05625
22198,1,0.05625
22199,2,0.0625
22200,0,0.05
22201,1,0.05625
22202,1,0.05625
22203,2,0.0625
22204,1,0.05625
22205,2,0.0625
22206,2,0.0625
22207,3,0.06875
22208,2,0.0375
22209,1,0.04375
22210,1,0.04375
22211,0,0.05
22212,1,0.04375
22213,0,0.05
22214,0,0.05
22215,1,0.05625
22216,1,0.04375
22217,0,0.05
22218,0,0.05
22219,1,0.05625
22220,0,0.05
22221,1,0.05625
22222,1,0.05625
22223,2,0.0625
22224,1,0.04375
22225,0,0.05
22226,0,0.05
22227,1,0.05625
22228,0,0.05
22229,1,0.05625
22230,1,0.05625
22231,2,0.0625
22232,0,0.05
22233,1,0.05625
22234,1,0.05625
22235,2,0.0625
22236,1,0.05625
22237,2,0.0625
22238,2,0.0625
22239,3,0.06875
22240,1,0.04375
22241,0,0.05
22242,0,0.05
22243,1,0.05625
22244,0,0.05
22245,1,0.05625
22246,1,0.05625
22247,2,0.0625
22248,0,0.05
22249,1,0.05625
22250,1,0.05625
22251,2,0.0625
22252,1,0.05625
22253,2,0.0625
22254,2,0.0625
22255,3,0.06875
22256,0,0.05
22257,1,0.05625
22258,1,0.05625
22259,2,0.0625
22260,1,0.05625
22261,2,0.0625
22262,2,0.0625
22263,3,0.06875
22264,1,0.05625
22265,2,0.0625
22266,2,0.0625
22267,3,0.06875
22268,2,0.0625
22269,3,0.06875
22270,3,0.06875
22271,4,0.075
22272,3,0.03125
22273,2,0.0375
22274,2,0.0375
22275,1,0.04375
22276,2,0.0375
22277,1,0.04375
22278,1,0.04375
22279,0,0.05
22280,2,0.0375
22281,1,0.04375
22282,1,0.04375
22283,0,0.05
22284,1,0.04375
22285,0,0.05
22286,0,0.05
22287,1,0.05625
22288,2,0.0375
22289,1,0.04375
22290,1,0.04375
22291,0,0.05
22292,1,0.04375
22293,0,0.05
22294,0,0.05
22295,1,0.05625
22296,1,0.04375
22297,0,0.05
22298,0,0.05
22299,1,0.05625
22300,0,0.05
22301,1,0.05625
22302,1,0.05625
22303,2,0.0625
22304,2,0.0375
22305,1,0.04375
22306,1,0.04375
22307,0,0.05
22308,1,0.04375
22309,0,0.05
22310,0,0.05
22311,1,0.05625
22312,1,0.04375
22313,0,0.05
22314,0,0.05
22315,1,0.05625
22316,0,0.05
22317,1,0.05625
22318,1,0.05625
22319,2,0.0625
22320,1,0.04375
22321,0,0.05
22322,0,0.05
22323,1,0.05625
22324,0,0.05
22325,1,0.05625
22326,1,0.05625
22327,2,0.0625
22328,0,0.05
22329,1,0.05625
22330,1,0.05625
22331,2,0.0625
22332,1,0.05625
22333,2,0.0625
22334,2,0.0625
22335,3,0.06875
22336,2,0.0375
22337,1,0.04375
22338,1,0.04375
22339,0,0.05
22340,1,0.04375
22341,0,0.05
22342,0,0.05
22343,1,0.05625
22344,1,0.04375
22345,0,0.05
22346,0,0.05
22347,1,0.05625
22348,0,0.05
22349,1,0.05625
22350,1,0.05625
22351,2,0.0625
22352,1,0.04375
22353,0,0.05
22354,0,0.05
22355,1,0.05625
22356,0,0.05
22357,1,0.05625
22358,1,0.05625
22359,2,0.0625
22360,0,0.05
22361,1,0.05625
22362,1,0.05625
22363,2,0.0625
22364,1,0.05625
22365,2,0.0625
22366,2,0.0625
22367,3,0.06875
22368,1,0.04375
22369,0,0.05
22370,0,0.05
22371,1,0.05625
22372,0,0.05
22373,1,0.05625
22374,1,0.05625
22375,2,0.0625
22376,0,0.05
22377,1,0.05625
22378,1,0.05625
22379,2,0.0625
22380,1,0.05625
22381,2,0.0625
22382,2,0.0625
22383,3,0.06875
22384,0,0.05
22385,1,0.05625
22386,1,0.05625
22387,2,0.0625
22388,1,0.05625
22389,2,0.0625
22390,2,0.0625
22391,3,0.06875
22392,1,0.05625
22393,2,0.0625
22394,2,0.0625
22395,3,0.06875
22396,2,0.0625
22397,3,0.06875
22398,3,0.06875
22399,4,0.075
22400,2,0.0375
22401,1,0.04375
22402,1,0.04375
22403,0,0.05
22404,1,0.04375
22405,0,0.05
22406,0,0.05
22407,1,0.05625
22408,1,0.04375
22409,0,0.05
22410,0,0.05
22411,1,0.05625
22412,0,0.05
22413,1,0.05625
22414,1,0.05625
22415,2,0.0625
22416,1,0.04375
22417,0,0.05
22418,0,0.05
22419,1,0.05625
22420,0,0.05
22421,1,0.05625
22422,1,0.05625
22423,2,0.0625
22424,0,0.05
22425,1,0.05625
22426,1,0.05625
22427,2,0.0625
22428,1,0.05625
22429,2,0.0625
22430,2,0.0625
22431,3,0.06875
22432,1,0.04375
22433,0,0.05
22434,0,0.05
22435,1,0.05625
22436,0,0.05
22437,1,0.05625
22438,1,0.05625
22439,2,0.0625
22440,0,0.05
22441,1,0.05625
22442,1,0.05625
22443,2,0.0625
22444,1,0.05625
22445,2,0.0625
22446,2,0.0625
22447,3,0.06875
22448,0,0.05
22449,1,0.05625
22450,1,0.05625
22451,2,0.0625
22452,1,0.05625
22453,2,0.0625
22454,2,0.0625
22455,3,0.06875
22456,1,0.05625
22457,2,0.0625
22458,2,0.0625
22459,3,0.06875
22460,2,0.0625
22461,3,0.06875
22462,3,0.06875
22463,4,0.075
22464,1,0.04375
22465,0,0.05
22466,0,0.05
22467,1,0.05625
22468,0,0.05
22469,1,0.05625
22470,1,0.05625
22471,2,0.0625
22472,0,0.05
22473,1,0.05625
22474,1,0.05625
22475,2,0.0625
22476,1,0.05625
22477,2,0.0625
22478,2,0.0625
22479,3,0.06875
22480,0,0.05
22481,1,0.05625
22482,1,0.05625
22483,2,0.0625
22484,1,0.05625
22485,2,0.0625
22486,2,0.0625
22487,3,0.06875
22488,1,0.05625
22489,2,0.0625
22490,2,0.0625
22491,3,0.06875
22492,2,0.0625
22493,3,0.06875
22494,3,0.06875
22495,4,0.075
22496,0,0.05
22497,1,0.05625
22498,1,0.05625
22499,2,0.0625
22500,1,0.05625
22501,2,0.0625
22502,2,0.0625
22503,3,0.06875
22504,1,0.05625
22505,2,0.0625
22506,2,0.0625
22507,3,0.06875
22508,2,0.0625
22509,3,0.06875
22510,3,0.06875
22511,4,0.075
22512,1,0.05625
22513,2,0.0625
22514,2,0.0625
22515,3,0.06875
22516,2,0.0625
22517,3,0.06875
22518,3,0.06875
22519,4,0.075
22520,2,0.0625
22521,3,0.06875
22522,3,0.06875
22523,4,0.075
22524,3,0.06875
22525,4,0.075
22526,4,0.075
22527,3,0.08125
22528,3,0.01875
22529,4,0.025
22530,4,0.025
22531,3,0.03125
22532,4,0.025
22533,3,0.03125
22534,3,0.03125
22535,2,0.0375
22536,4,0.025
22537,3,0.03125
22538,3,0.03125
22539,2,0.0375
22540,3,0.03125
22541,2,0.0375
22542,2,0.0375
22543,1,0.04375
22544,4,0.025
22545,3,0.03125
22546,3,0.03125
22547,2,0.0375
22548,3,0.03125
22549,2,0.0375
22550,2,0.0375
22551,1,0.04375
22552,3,0.03125
22553,2,0.0375
22554,2,0.0375
22555,1,0.04375
22556,2,0.0375
22557,1,0.04375
22558,1,0.04375
22559,0,0.05
22560,4,0.025
22561,3,0.03125
22562,3,0.03125
22563,2,0.0375
22564,3,0.03125
22565,2,0.0375
22566,2,0.0375
22567,1,0.04375
22568,3,0.03125
22569,2,0.0375
22570,2,0.0375
22571,1,0.04375
22572,2,0.0375
22573,1,0.04375
22574,1,0.04375
22575,0,0.05
22576,3,0.03125
22577,2,0.0375
22578,2,0.0375
22579,1,0.04375
22580,2,0.0375
22581,1,0.04375
22582,1,0.04375
22583,0,0.05
22584,2,0.0375
22585,1,0.04375
22586,1,0.04375
22587,0,0.05
22588,1,0.04375
22589,0,0.05
22590,0,0.05
22591,1,0.05625
22592,4,0.025
22593,3,0.03125
22594,3,0.03125
22595,2,0.0375
22596,3,0.03125
22597,2,0.0375
22598,2,0.0375
22599,1,0.04375
22600,3,0.03125
22601,2,0.0375
22602,2,0.0375
22603,1,0.04375
22604,2,0.0375
22605,1,0.04375
22606,1,0.04375
22607,0,0.05
22608,3,0.03125
22609,2,0.0375
22610,2,0.0375
22611,1,0.04375
22612,2,0.0375
22613,1,0.04375
22614,1,0.04375
22615,0,0.05
22616,2,0.0375
22617,1,0.04375
22618,1,0.04375
22619,0,0.05
22620,1,0.04375
22621,0,0.05
22622,0,0.05
22623,1,0.05625
22624,3,0.03125
22625,2,0.0375
22626,2,0.0375
22627,1,0.04375
22628,2,0.0375
22629,1,0.04375
22630,1,0.04375
22631,0,0.05
22632,2,0.0375
22633,1,0.04375
22634,1,0.04375
22635,0,0.05
22636,1,0.04375
22637,0,0.05
22638,0,0.05
22639,1,0.05625
22640,2,0.0375
22641,1,0.04375
22642,1,0.04375
22643,0,0.05
22644,1,0.04375
22645,0,0.05
22646,0,0.05
22647,1,0.05625
22648,1,0.04375
22649,0,0.05
22650,0,0.05
22651,1,0.05625
22652,0,0.05
22653,1,0.05625
22654,1,0.05625
22655,2,0.0625
22656,4,0.025
22657,3,0.03125
